EmployeeID,Gender,Age,Dept,JobTitle,Tenure,YearsInCurrentRole,YearsSinceLastPromotion,Education,Location,Country,Salary,LastRating,ManagerID,Attrition,PerformanceText,CompaRatio,HireSource,HireDate,InterviewScore,InterviewScore_Technical,InterviewScore_Cultural,InterviewScore_Curiosity,AssessmentScore,PriorExperienceYears,JobLevel,PromotionCount,LastPromotionDate,ManagerChangeCount,Age_Group,InterviewScore_Communication,InterviewScore_Leadership,eNPS_Score,Pulse_Score,ManagerSatisfaction,WorkLifeBalance,CareerGrowthSatisfaction,Onboarding_30d,Onboarding_60d,Onboarding_90d
EMP0661,Female,35,Finance,Senior Analyst,1.62,1.27,1.6,Master,Bangalore,India,47607,3.2,MGR007,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in budgeting. Valuable institutional knowledge.,0.95,JobBoard,2024-06-02,3.5,3.3,3.7,4.2,86.4,11.4,2,1,2024-06-09,1,30-39,4.8,3.0,7,3.6,2.7,4.1,3.4,,,
EMP0662,Female,50,Sales,Account Executive,2.88,2.88,2.9,Associate,Manchester,United Kingdom,87473,4.6,MGR022,0,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in pipeline management.,0.93,JobBoard,2023-02-28,4.4,3.1,3.7,4.8,96.9,25.1,2,1,2023-02-21,3,50-59,3.2,3.9,6,3.6,1.5,3.4,4.8,,,
EMP0663,Female,26,Finance,Financial Analyst,0.1,0.1,0.0,Master,Tokyo,Japan,86117,3.9,MGR027,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in audit preparation.,1.08,Agency,2025-12-09,4.4,4.3,4.8,3.5,64.6,3.9,1,0,,1,20-29,4.9,3.7,3,1.7,3.8,2.2,1.3,3.6,,
EMP0664,Male,31,Customer Success,CS Specialist,3.15,1.6,2.1,Master,Singapore,Singapore,105255,2.9,MGR017,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in customer retention.,0.94,LinkedIn,2022-11-22,3.4,2.7,3.2,4.9,91.7,5.8,2,1,2023-12-10,3,30-39,2.6,3.4,4,3.8,3.9,4.4,4.6,,,
EMP0665,Female,25,Finance,Finance Manager,8.26,0.07,0.1,Bachelor,Singapore,Singapore,132201,2.3,MGR022,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in budgeting.,0.98,Agency,2017-10-14,2.2,3.6,3.3,3.2,93.3,0.0,3,1,2025-12-09,4,20-29,3.5,2.7,8,3.1,1.6,1.3,4.3,,,
EMP0666,Male,34,Product,Product Manager,2.58,0.74,0.0,PhD,Sydney,Australia,113824,2.9,MGR014,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in stakeholder management.,1.07,Website,2023-06-18,3.3,3.8,2.6,2.7,42.8,9.4,2,0,,2,30-39,3.0,4.5,6,2.1,1.7,1.2,3.3,,,
EMP0667,Female,39,Customer Success,Senior CS Manager,5.71,0.73,0.8,Master,Paris,France,126213,2.3,MGR019,1,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in renewal negotiation.,1.03,Website,2020-05-01,2.1,4.6,4.5,2.9,57.1,11.3,4,3,2025-03-28,1,30-39,2.5,4.0,1,3.4,2.0,1.7,3.1,,,
EMP0668,Male,43,Engineering,Staff Engineer,5.74,1.06,2.4,Bachelor,Berlin,Germany,126874,5.0,MGR012,1,Top talent. Delivers high-quality work ahead of schedule. Inspires others with their dedication and expertise. Strong in code review.,0.97,Agency,2020-04-20,4.5,3.8,3.1,3.4,59.7,15.3,4,2,2023-08-22,3,40-49,4.3,4.0,9,2.8,1.6,3.3,4.4,,,
EMP0669,Female,37,Engineering,Engineer,3.13,1.4,0.0,PhD,Paris,France,82585,3.1,MGR028,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in Python.,0.94,JobBoard,2022-11-29,2.3,4.6,2.2,4.5,57.6,11.9,2,0,,0,30-39,4.4,4.7,2,3.9,2.5,3.7,1.9,,,
EMP0670,Male,35,Sales,Sales Rep,0.1,0.1,0.0,Bachelor,Bangalore,India,38854,3.7,MGR001,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in CRM expertise.,0.97,Website,2025-12-09,3.9,4.3,3.8,3.8,53.1,12.9,1,0,,2,30-39,4.3,3.1,10,1.0,2.4,4.9,4.3,3.8,,
EMP0671,Male,31,Customer Success,Senior CS Manager,3.06,0.12,1.8,PhD,Manchester,United Kingdom,133050,2.8,MGR042,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in account management.,1.01,Internal,2022-12-25,2.7,3.2,2.6,3.4,96.4,5.9,4,3,2024-03-28,0,30-39,5.0,2.4,6,4.7,2.1,4.3,2.3,,,
EMP0672,Male,25,Engineering,Engineer,5.31,1.25,0.0,Bachelor,Melbourne,Australia,105254,5.0,MGR018,1,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in DevOps.,0.99,JobBoard,2020-09-24,5.0,4.8,3.7,4.8,42.8,0.0,2,0,,2,20-29,2.1,2.8,3,1.9,4.5,4.3,4.3,,,
EMP0673,Male,46,Engineering,Principal Engineer,9.46,1.62,0.5,Master,Mumbai,India,83348,2.1,MGR016,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in DevOps.,1.04,Agency,2016-08-02,1.2,2.4,3.1,3.4,65.4,14.5,5,4,2025-07-16,1,40-49,3.2,4.4,9,4.1,3.2,2.4,2.7,,,
EMP0674,Male,43,Customer Success,CS Manager,4.8,0.27,1.4,Bachelor,Munich,Germany,108746,4.5,MGR004,0,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in customer retention.,0.97,LinkedIn,2021-03-29,3.5,2.8,2.7,4.7,86.4,16.2,3,1,2024-08-22,0,40-49,4.6,4.9,1,3.7,3.5,4.3,3.5,,,
EMP0675,Female,26,Engineering,Junior Engineer,0.1,0.1,0.0,PhD,Paris,France,68032,3.2,MGR037,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in API development. Adapting well to new role.,0.97,LinkedIn,2025-12-09,2.9,3.8,3.8,2.6,60.6,3.9,1,0,,4,20-29,4.4,3.4,3,1.9,1.4,1.5,1.4,4.6,,
EMP0676,Male,40,Finance,Finance Manager,6.31,1.0,0.2,Bachelor,Munich,Germany,111431,3.7,MGR033,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in forecasting. Adapting well to new role.,0.99,Internal,2019-09-25,4.0,2.5,4.0,5.0,79.1,11.7,3,1,2025-11-02,0,40-49,2.9,4.7,8,4.9,3.4,1.3,1.7,,,
EMP0677,Male,40,Operations,Director of Operations,9.1,0.3,2.2,Associate,São Paulo,Brazil,98739,3.5,MGR050,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in logistics.,1.1,Campus,2016-12-11,3.9,3.6,3.1,2.0,74.8,8.9,5,4,2023-11-03,1,40-49,4.4,2.1,10,3.9,3.7,3.8,2.6,,,
EMP0678,Male,46,Customer Success,CS Manager,4.06,0.87,0.8,Bachelor,Manchester,United Kingdom,103531,3.5,MGR019,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in onboarding.,0.92,Internal,2021-12-25,3.2,3.6,3.6,4.1,42.7,19.9,3,1,2025-03-28,1,40-49,4.0,3.5,3,4.9,1.6,4.6,3.8,,,
EMP0679,Female,30,Sales,Sales Rep,2.93,0.13,0.0,Master,Munich,Germany,74749,2.9,MGR050,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in client relations.,1.0,Internal,2023-02-10,3.2,4.6,2.9,4.9,81.4,5.1,1,0,,2,30-39,2.6,2.5,4,1.6,4.3,3.7,3.6,,,
EMP0680,Male,36,Sales,Sales Rep,3.52,0.48,0.0,Master,Manchester,United Kingdom,71906,3.5,MGR050,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in client relations. Valuable institutional knowledge.,0.96,JobBoard,2022-07-10,3.7,4.7,3.0,4.1,46.0,10.5,1,0,,2,30-39,4.5,3.8,10,2.2,2.1,1.4,2.2,,,
EMP0681,Male,46,Customer Success,CS Representative,1.07,1.07,0.0,Master,Bangalore,India,38639,3.6,MGR029,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in relationship building.,0.97,Agency,2024-12-20,4.5,4.9,2.6,2.4,48.3,22.9,1,0,,0,40-49,4.9,4.5,6,3.4,3.1,4.1,3.7,,,
EMP0682,Male,41,Engineering,Engineer,2.56,1.65,0.6,Bachelor,Austin,United States,115622,3.1,MGR034,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in DevOps.,0.92,Website,2023-06-25,3.0,2.9,4.2,4.2,99.2,16.4,2,1,2025-06-09,3,40-49,4.1,3.1,3,3.3,4.7,2.9,2.1,,,
EMP0683,Male,26,Engineering,Principal Engineer,8.56,1.09,0.7,Bachelor,Sydney,Australia,159634,3.4,MGR013,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in JavaScript.,0.94,Internal,2017-06-26,3.2,5.0,2.9,3.9,40.3,0.0,5,4,2025-05-04,3,20-29,3.3,3.6,10,1.7,4.1,2.7,3.2,,,
EMP0684,Female,28,Engineering,Engineer,6.4,0.56,0.0,Master,Munich,Germany,90398,4.3,MGR006,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in Python.,0.96,LinkedIn,2019-08-23,5.0,2.5,3.1,3.0,61.4,0.0,2,1,2026-01-14,3,20-29,2.8,2.9,7,1.3,2.9,4.9,4.0,,,
EMP0685,Male,27,Sales,Sales Rep,2.71,0.78,0.0,Master,Berlin,Germany,76744,4.9,MGR008,0,Exceptional performer who consistently exceeds expectations. Demonstrates strong leadership and technical skills. Highly collaborative team player. Strong in client relations.,1.02,Website,2023-05-01,4.7,4.3,2.3,4.7,55.9,2.3,1,0,,4,20-29,3.8,2.9,8,4.1,4.7,4.6,2.5,,,
EMP0686,Male,42,Customer Success,CS Specialist,3.63,0.0,0.0,Bachelor,Paris,France,88169,3.2,MGR006,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in customer retention.,1.01,Website,2022-05-31,4.3,4.2,4.0,2.8,40.9,16.4,2,0,,3,40-49,4.6,3.5,9,2.2,4.9,1.8,2.1,,,
EMP0687,Male,22,Customer Success,CS Manager,7.21,3.15,2.1,Master,Singapore,Singapore,144452,2.6,MGR034,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in onboarding. Adapting well to new role.,1.07,Referral,2018-11-01,2.0,3.6,2.7,2.8,76.7,0.0,3,2,2023-12-10,2,20-29,4.9,4.8,3,3.1,2.9,1.2,4.5,,,
EMP0688,Female,22,Customer Success,CS Representative,0.1,0.1,0.0,High School,Manchester,United Kingdom,68843,3.5,MGR028,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in relationship building. Adapting well to new role.,0.92,Campus,2025-12-09,4.0,2.8,2.9,3.9,85.7,0.0,1,0,,0,20-29,4.6,2.1,4,1.1,4.6,2.1,2.5,3.4,,
EMP0689,Female,28,Engineering,Junior Engineer,0.39,0.39,0.0,PhD,Mumbai,India,37776,4.5,MGR025,1,Exceptional performer who consistently exceeds expectations. Demonstrates strong leadership and technical skills. Highly collaborative team player. Strong in API development.,0.94,Agency,2025-08-25,4.5,2.5,3.4,3.5,46.3,5.6,1,0,,1,20-29,3.5,3.8,7,2.3,2.7,1.5,4.8,3.8,3.2,3.9
EMP0690,Male,26,Customer Success,CS Specialist,0.26,0.26,0.1,PhD,Sydney,Australia,109797,3.6,MGR016,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in renewal negotiation. Valuable institutional knowledge.,1.03,Internal,2025-10-12,4.7,4.0,4.2,2.8,99.6,3.7,2,1,2025-12-09,4,20-29,3.5,4.5,9,5.0,4.2,1.4,3.5,4.0,4.9,4.4
EMP0691,Male,42,HR,Director of HR,7.16,3.14,0.6,PhD,New York,United States,200298,3.3,MGR012,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in training.,1.0,Campus,2018-11-19,3.6,2.9,2.8,4.8,88.3,12.8,5,4,2025-06-09,3,40-49,2.9,2.0,5,2.3,3.9,1.4,3.5,,,
EMP0692,Female,37,Engineering,Engineer,7.85,2.22,3.3,Bachelor,Vancouver,Canada,104026,2.2,MGR015,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in JavaScript. Valuable institutional knowledge.,0.92,Campus,2018-03-12,1.6,2.2,2.1,2.5,78.5,7.2,2,1,2022-09-28,0,30-39,4.5,2.2,0,2.9,2.9,2.7,2.2,,,
EMP0693,Female,32,Product,Associate PM,0.41,0.34,0.0,Bachelor,São Paulo,Brazil,42906,4.0,MGR002,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in roadmap planning. Valuable institutional knowledge.,0.95,Agency,2025-08-18,4.3,4.6,4.3,3.2,85.2,9.6,1,0,,0,30-39,2.1,3.6,5,3.2,2.9,3.0,3.3,4.1,4.9,4.1
EMP0694,Male,25,Marketing,Marketing Specialist,0.1,0.1,0.0,Bachelor,Melbourne,Australia,108343,5.0,MGR040,0,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in campaign management.,1.02,Referral,2025-12-09,5.0,3.9,2.3,4.9,54.2,2.9,2,0,,2,20-29,4.4,4.8,7,4.7,2.3,3.8,1.3,5.0,,
EMP0695,Male,36,Finance,Financial Analyst,0.57,0.57,0.0,Master,Paris,France,64631,4.1,MGR002,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in forecasting. Valuable institutional knowledge.,0.92,Campus,2025-06-20,4.5,4.0,3.6,2.5,72.1,13.4,1,0,,0,30-39,2.6,2.0,8,3.3,1.7,3.6,2.1,,,
EMP0696,Male,27,Customer Success,CS Specialist,5.73,0.02,0.8,Bachelor,Munich,Germany,89553,2.3,MGR043,1,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in relationship building. Adapting well to new role.,0.96,Website,2020-04-24,2.0,2.5,2.1,4.3,44.8,0.0,2,1,2025-03-28,2,20-29,3.7,3.8,2,2.8,3.9,4.8,1.2,,,
EMP0697,Female,38,Sales,Senior AE,5.39,0.83,0.2,Master,São Paulo,Brazil,63770,5.0,MGR024,0,Top talent. Delivers high-quality work ahead of schedule. Inspires others with their dedication and expertise. Strong in closing deals.,0.94,Internal,2020-08-26,5.0,3.5,3.0,4.6,86.5,10.6,3,1,2025-11-02,1,30-39,2.5,3.0,3,4.5,3.0,1.9,4.5,,,
EMP0698,Male,44,Product,Director of Product,8.14,0.67,2.7,Master,Mumbai,India,82188,3.8,MGR008,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in roadmap planning.,1.03,Agency,2017-11-26,3.8,4.0,2.7,2.4,64.6,13.9,5,4,2023-05-05,4,40-49,2.6,2.3,6,2.7,4.0,2.2,4.5,,,
EMP0699,Female,29,Engineering,Engineer,0.71,0.04,0.0,PhD,Vancouver,Canada,109470,5.0,MGR010,0,Exceptional performer who consistently exceeds expectations. Demonstrates strong leadership and technical skills. Highly collaborative team player. Strong in JavaScript.,0.97,LinkedIn,2025-04-30,4.3,2.9,2.8,2.2,86.0,6.3,2,0,,3,20-29,4.2,2.6,10,2.0,1.7,4.2,4.3,,,
EMP0700,Female,40,Marketing,Marketing Coordinator,2.0,1.09,0.0,Associate,São Paulo,Brazil,42166,3.9,MGR021,1,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in content strategy.,0.94,Website,2024-01-15,3.6,2.4,4.8,3.5,77.7,16.0,1,0,,2,40-49,3.2,4.1,10,3.3,1.5,3.4,3.8,,,
EMP0701,Female,44,Product,Associate PM,5.52,0.02,0.0,Master,Tokyo,Japan,80779,2.4,MGR034,1,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in agile methodology. Adapting well to new role.,1.01,Website,2020-07-10,2.6,4.6,2.0,2.9,60.2,16.5,1,0,,4,40-49,3.0,2.6,2,2.1,2.3,1.0,2.7,,,
EMP0702,Female,45,Sales,Sales Manager,6.53,0.07,4.2,PhD,Sydney,Australia,136883,3.3,MGR046,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in pipeline management.,0.92,Internal,2019-07-07,3.4,2.5,4.3,3.0,48.1,16.5,4,2,2021-11-03,4,40-49,3.7,3.4,6,4.3,2.6,3.7,1.1,,,
EMP0703,Female,29,Product,Senior PM,3.51,0.64,0.7,Master,Melbourne,Australia,131553,3.5,MGR037,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in feature prioritization.,1.03,Website,2022-07-13,3.2,4.0,4.8,2.6,55.4,3.5,3,1,2025-05-04,4,20-29,3.2,2.2,9,3.2,2.3,2.3,2.4,,,
EMP0704,Female,39,Engineering,Senior Engineer,1.01,1.01,1.0,Bachelor,Vancouver,Canada,129450,4.5,MGR019,1,Star performer with outstanding technical and interpersonal skills. Proactive in identifying improvements. Key contributor to team success. Strong in DevOps. Adapting well to new role.,0.96,Internal,2025-01-11,4.6,2.3,3.7,3.7,63.3,16.0,3,2,2025-01-14,4,30-39,2.0,3.6,5,1.3,2.7,3.2,1.4,,,
EMP0705,Male,23,Operations,Senior Ops Manager,8.51,4.07,0.7,Bachelor,Sydney,Australia,163030,3.7,MGR034,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in process optimization. Adapting well to new role.,1.1,Internal,2017-07-14,3.8,3.1,2.1,5.0,47.3,0.0,4,2,2025-05-04,4,20-29,4.4,2.6,0,1.3,1.9,3.9,1.6,,,
EMP0706,Female,43,Operations,Operations Manager,5.62,0.97,1.7,Master,São Paulo,Brazil,73138,4.8,MGR048,0,Exceptional performer who consistently exceeds expectations. Demonstrates strong leadership and technical skills. Highly collaborative team player. Strong in quality assurance. Adapting well to new role.,1.08,Campus,2020-06-03,5.0,3.5,2.7,3.2,72.3,15.4,3,2,2024-05-04,2,40-49,2.8,2.4,3,1.1,1.5,1.8,3.5,,,
EMP0707,Female,42,Customer Success,CS Manager,7.53,1.57,0.9,Bachelor,London,United Kingdom,107117,4.6,MGR028,0,Exceptional performer who consistently exceeds expectations. Demonstrates strong leadership and technical skills. Highly collaborative team player. Strong in renewal negotiation. Adapting well to new role.,0.95,LinkedIn,2018-07-07,4.2,2.5,5.0,2.4,73.6,12.5,3,1,2025-02-20,0,40-49,4.7,4.8,3,2.0,3.3,1.3,4.8,,,
EMP0708,Female,28,Product,Product Manager,5.76,2.68,0.0,Bachelor,Manchester,United Kingdom,92401,2.2,MGR017,1,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in roadmap planning.,0.99,Campus,2020-04-13,1.9,2.2,4.5,2.5,62.3,0.2,2,0,,0,20-29,4.6,2.3,7,1.6,1.5,1.0,4.5,,,
EMP0709,Female,33,Engineering,Junior Engineer,1.7,0.18,0.0,Bachelor,New York,United States,102049,3.1,MGR021,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in code review. Valuable institutional knowledge.,1.02,Agency,2024-05-04,3.7,4.2,3.5,4.6,47.2,9.3,1,0,,3,30-39,4.4,4.7,5,3.0,4.1,4.7,2.1,,,
EMP0710,Male,27,Sales,Regional Director,9.43,0.96,0.7,Master,Paris,France,133368,2.7,MGR023,1,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in pipeline management. Valuable institutional knowledge.,0.95,JobBoard,2016-08-13,3.0,3.3,4.2,4.3,86.2,0.0,5,4,2025-05-04,0,20-29,2.2,4.9,1,3.3,1.5,1.9,1.1,,,
EMP0711,Female,30,Customer Success,CS Manager,6.06,5.92,1.1,Bachelor,Paris,France,96558,3.6,MGR003,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in customer retention.,0.92,Campus,2019-12-26,4.1,2.1,4.5,3.5,88.9,1.9,3,2,2024-12-09,3,30-39,3.0,3.6,4,4.7,1.4,4.4,4.4,,,
EMP0712,Male,31,Marketing,Marketing Specialist,3.23,2.67,3.2,Bachelor,Singapore,Singapore,103399,3.8,MGR005,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in digital marketing.,0.92,Campus,2022-10-24,3.6,2.3,2.8,2.2,40.5,5.8,2,1,2022-11-03,2,30-39,3.9,2.6,7,4.9,3.4,1.5,1.9,,,
EMP0713,Male,27,Sales,Senior AE,1.81,1.81,1.8,Bachelor,Paris,France,107024,2.6,MGR048,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in closing deals.,1.02,Agency,2024-03-25,1.3,3.0,2.5,4.3,43.5,3.2,3,2,2024-03-28,0,20-29,4.7,4.8,8,3.1,3.8,1.9,1.9,,,
EMP0714,Male,47,Product,Senior PM,4.63,0.53,4.6,Master,Mumbai,India,63836,3.1,MGR045,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in feature prioritization.,1.06,Campus,2021-05-31,2.6,3.6,4.7,3.0,91.7,20.4,3,2,2021-06-11,1,40-49,3.1,2.3,9,2.5,4.1,3.6,4.0,,,
EMP0715,Female,22,HR,HR Specialist,1.57,1.02,1.6,High School,Tokyo,Japan,90658,3.3,MGR008,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in policy development.,0.91,JobBoard,2024-06-20,2.4,5.0,2.9,4.4,54.1,0.0,2,1,2024-06-09,3,20-29,2.1,4.5,2,2.9,4.9,2.1,3.2,,,
EMP0716,Male,50,Sales,Sales Rep,1.39,0.45,0.0,PhD,Melbourne,Australia,83997,3.2,MGR002,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in negotiation.,0.99,JobBoard,2024-08-25,3.2,2.0,4.5,4.3,43.8,26.6,1,0,,4,50-59,3.6,4.7,0,3.1,2.4,1.4,3.4,,,
EMP0717,Female,24,Operations,Operations Specialist,6.33,0.66,1.1,Bachelor,Austin,United States,128346,3.5,MGR033,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in vendor management. Valuable institutional knowledge.,1.03,Internal,2019-09-18,3.4,3.6,4.1,3.3,80.2,0.0,2,1,2024-12-09,2,20-29,4.3,3.2,2,1.7,1.1,1.1,3.7,,,
